,max,location
tags,0.0341597747953603,149
regulations,0.034158856315578974,81
laws,0.034158856315578974,81
audience,0.034158856315578974,81
briefly,0.03405099729189679,149
crowdsourcing,0.03401448463917056,149
cyber,0.03398370929738926,91
foundation,0.03377382162129247,59
multiparty,0.0337354817275947,91
tradeoffs,0.03359621954519102,86
correctness,0.033526080094577054,150
credentials,0.03349983410021222,91
sender,0.03346078406072001,87
ai,0.03342936798761295,153
new,0.03339158662072048,70
awareness,0.0333584369368703,150
ml,0.03326213249281233,153
advancement,0.03325783504762941,152
tens,0.03325708123412849,84
sense,0.03320410107803813,89
applicability,0.03299382824973471,150
selection,0.032715969833941094,59
branch,0.03271096970148155,149
emergency,0.03270014391686389,149
ends,0.03267399835391087,18
provision,0.03263320900163196,149
supervision,0.03262353114645757,148
hoc,0.03255703612976038,95
virtual,0.03251082407594492,84
quantum,0.032403035250158044,149
capability,0.03239878001817174,79
tradeoff,0.032379300837299514,149
pow,0.03233967330429075,86
duration,0.032189418036179786,85
replication,0.032189418036179786,85
ehr,0.032059938918832555,153
supplydemand,0.032031617896932416,149
sdn,0.032028740990377114,149
walks,0.031983579168207654,85
poses,0.031983579168207654,85
randomness,0.031983579168207654,85
configuration,0.03194545511513831,80
te,0.0319357858302928,95
occurrence,0.03191204289188642,85
lack,0.03179382109437718,151
contradiction,0.03177773859354933,85
command,0.03177773859354933,85
routine,0.03177773859354933,85
february,0.03177773859354933,85
ic,0.03177773859354933,85
heshe,0.03177773859354933,85
browser,0.03177773859354933,85
linkage,0.03177773859354933,85
packets,0.03177773859354933,85
packet,0.03177773859354933,85
adaption,0.03177773859354933,85
broadcasting,0.03177773859354933,85
disputes,0.03177773859354933,85
rogue,0.03177773859354933,85
reading,0.03177773859354933,85
instrument,0.03177773859354933,85
upgrading,0.03177773859354933,85
invoice,0.03177773859354933,85
conductivity,0.03177773859354933,85
multilevel,0.03177773859354933,85
bluetooth,0.03177773859354933,85
premises,0.03177773859354933,85
ideology,0.03177773859354933,85
sme,0.03177773859354933,85
vendors,0.03177773859354933,85
verifiable,0.03177773859354933,85
mission,0.03177773859354933,85
ecdsa,0.03177773859354933,85
fair,0.03177773859354933,85
solidity,0.031775617102791406,84
reliability,0.031728389295812974,76
array,0.031529519160870184,92
damage,0.03152568547716932,149
clustering,0.03135827560069067,153
big,0.03135060793840814,89
privacypreserving,0.03129649925111361,149
efficient,0.031175306564569582,85
phone,0.031041655758232665,85
past,0.031041655758232665,85
validity,0.031023087691097517,149
subset,0.030970462765464703,85
implements,0.030836811409233233,85
fusion,0.030836811409233233,85
speech,0.030836811409233233,85
qr,0.030836811409233233,85
spaces,0.030836811409233233,85
smes,0.030836811409233233,85
secrets,0.030836811409233233,85
stamp,0.030836811409233233,85
satellite,0.030836811409233233,85
signers,0.030836811409233233,85
open,0.030836811409233233,85
competitiveness,0.030836811409233233,85
sovereignty,0.030836811409233233,85
incentive,0.030752957567283606,84
body,0.030689509516847187,149
attempt,0.03046863525407422,149
verifiability,0.030313412257156794,85
transportation,0.03018281562638905,84
breakthrough,0.030161746205906285,95
switch,0.030147262921031814,147
anyone,0.03010955146598727,85
bottleneck,0.030038696862580726,85
company,0.030033161476717998,85
acts,0.030021491101617268,79
eclipse,0.030021491101617268,79
contribute,0.030021491101617268,79
errors,0.029965918813375778,95
steps,0.029950346674756052,153
tls,0.029905689016971947,85
essence,0.029905689016971947,85
strengths,0.029867824001501016,81
bribery,0.029860993055953397,148
mechanics,0.029846472525526,79
decisionmakers,0.029809919672207988,153
forensics,0.029801869738355274,85
reconstruction,0.029801869738355274,85
dr,0.029791447382533403,149
maturity,0.029778216823427163,81
private,0.029778216823427163,81
corporations,0.029778216823427163,81
email,0.029778216823427163,81
password,0.029778216823427163,81
representations,0.029778216823427163,81
shopping,0.029750601485696925,81
warnings,0.029749964215457666,148
latency,0.029731714612410642,80
transacting,0.029720782211398646,148
tee,0.029711304387140026,148
conjoint,0.02971104426094454,148
english,0.029710633563373664,148
pki,0.02969535895181437,85
recruitment,0.02968854728055924,148
selfish,0.029681576741365564,148
tam,0.029680108483165664,79
hazards,0.029680108483165664,79
bugs,0.029680108483165664,79
may,0.029680108483165664,79
indonesia,0.029680108483165664,79
ripple,0.029680108483165664,79
targets,0.029680108483165664,79
scaling,0.029680108483165664,79
define,0.029680108483165664,79
feeds,0.029680108483165664,79
conjunction,0.029680108483165664,79
efficiencies,0.029680108483165664,79
recall,0.029680108483165664,79
team,0.029680108483165664,79
expenditures,0.029680108483165664,79
disruptive,0.029680108483165664,79
mpc,0.029680108483165664,79
generations,0.029680108483165664,79
specifics,0.029680108483165664,79
bytecode,0.029680108483165664,79
revenues,0.029680108483165664,79
seamless,0.029680108483165664,79
globe,0.029680108483165664,79
therein,0.029680108483165664,79
evm,0.029680108483165664,79
representative,0.029680108483165664,79
leadership,0.029680108483165664,79
dishonest,0.029680108483165664,79
stellar,0.029680108483165664,79
committees,0.029680108483165664,79
refinement,0.029680108483165664,79
islamic,0.029680108483165664,79
script,0.029680108483165664,79
universal,0.029680108483165664,79
discourse,0.029680108483165664,79
trustworthy,0.029680108483165664,79
n2,0.029680108483165664,79
family,0.029680108483165664,79
generalization,0.029680108483165664,79
penalty,0.029680108483165664,79
ticket,0.029680108483165664,79
press,0.029680108483165664,79
ts,0.029680108483165664,79
entrepreneurship,0.029680108483165664,79
capitalization,0.029680108483165664,79
donations,0.029680108483165664,79
positions,0.029680108483165664,79
attribution,0.029680108483165664,79
rest,0.029680108483165664,79
east,0.029680108483165664,79
schema,0.029680108483165664,79
manage,0.029680108483165664,79
severity,0.029680108483165664,79
bug,0.029680108483165664,79
none,0.02967156311004995,79
multiagents,0.029635408153054984,148
collateral,0.029633361118663052,81
administrators,0.029633361118663052,81
computerization,0.029633361118663052,81
engine,0.029633361118663052,81
venture,0.029633361118663052,81
interpretation,0.029633361118663052,81
entrepreneurs,0.029633361118663052,81
makers,0.029633361118663052,81
shares,0.029633361118663052,81
word,0.029633361118663052,81
identifies,0.029633361118663052,81
ridesharing,0.029633361118663052,81
explosion,0.029633361118663052,81
logs,0.029633361118663052,81
academia,0.029604920693932314,84
complementarity,0.029579243712157477,148
arrival,0.029574939236313262,79
assistant,0.02956554101154128,148
landscape,0.02955280019620282,149
prospects,0.029516102894241784,81
rating,0.029516102894241784,81
io,0.029516102894241784,81
december,0.029516102894241784,81
hacking,0.029516102894241784,81
sandbox,0.029516102894241784,81
circumstance,0.029516102894241784,81
russian,0.029516102894241784,81
congestion,0.029516102894241784,81
federation,0.029516102894241784,81
mines,0.029516102894241784,81
electric,0.029516102894241784,81
inception,0.029516102894241784,81
places,0.029516102894241784,81
frontier,0.029516102894241784,81
ev,0.029516102894241784,81
raspberry,0.029516102894241784,81
respondents,0.029516102894241784,81
birth,0.029516102894241784,81
distinction,0.029516102894241784,81
proximity,0.029516102894241784,81
person,0.029516102894241784,81
meaning,0.029516102894241784,81
bootstrap,0.029516102894241784,81
competitors,0.029516102894241784,81
globalization,0.029516102894241784,81
decline,0.029516102894241784,81
labor,0.029516102894241784,81
legacy,0.029516102894241784,81
secret,0.029516102894241784,81
calls,0.029516102894241784,81
outline,0.029516102894241784,81
registers,0.029516102894241784,81
hotspots,0.029516102894241784,81
niche,0.029516102894241784,81
guidelines,0.029516102894241784,81
tender,0.029516102894241784,81
assessments,0.029516102894241784,81
consolidation,0.029507371952277345,148
auditor,0.029505598663838492,149
instruments,0.029505193657979982,79
scripts,0.029505193657979982,79
latter,0.029505193657979982,79
thirdparty,0.029505193657979982,79
outcomes,0.029505193657979982,79
guard,0.029505193657979982,79
assumptions,0.029505193657979982,79
wave,0.029505193657979982,79
markov,0.029505193657979982,79
fpga,0.029497232391130456,79
satoshi,0.029496762704719643,79
variant,0.029496762704719643,79
fluctuation,0.029456770863808466,148
cold,0.02944241186014421,148
pooling,0.0294334275402111,148
preprocessing,0.02941851726156888,148
reach,0.029408284286498967,90
worth,0.02933038789887301,79
aims,0.02933038789887301,79
hiding,0.02932959840222517,81
track,0.02931942322239502,85
investors,0.02931427520123961,84
hotspot,0.02929459434982288,81
ad,0.02926513456890621,95
dispatching,0.02924085535077438,147
city,0.029172537408015103,148
foods,0.029138952302956447,148
sarscov2,0.029124665069762093,148
ct,0.02910517097285772,148
clearing,0.029101404659482133,81
promotion,0.02907570628656461,79
understood,0.029054359869376514,148
radio,0.029021220003499843,85
truth,0.028992640571014958,70
migration,0.028992640571014958,70
signing,0.028984155680456123,85
applicants,0.028933334211721326,148
economies,0.028925321176580983,149
expertise,0.02887555206820371,148
likelihood,0.028857210877806835,149
overheads,0.028812443950060013,85
demonstration,0.028723207637798908,148
remittance,0.028693882717333367,70
recommender,0.028693882717333367,70
wealth,0.028693882717333367,70
decentralized,0.028644520902738797,149
entries,0.028633035715293163,91
classifiers,0.0286011557415635,148
portfolio,0.028596599857762348,79
warning,0.028552290665274652,148
challenging,0.028548102752963954,149
swap,0.028531639962624217,148
cas,0.02850773147927668,148
stake,0.028446667813214834,97
inefficient,0.028440098841730103,148
specialist,0.028432709298823352,148
questionnaire,0.02836863221289324,81
downstream,0.028366612765315234,148
residents,0.028346000212010152,147
countermeasures,0.028260748275156927,79
fintech,0.028256981546506698,84
piles,0.02821369968278689,148
bids,0.028212217801908062,95
workflow,0.028197585680277696,148
deletion,0.02818006450725145,148
administration,0.028178632350625885,95
destinations,0.028177399671927655,148
decisionmaking,0.028170265333952622,148
cache,0.028152783014581843,87
remuneration,0.028152783014581843,87
testing,0.028152783014581843,87
formulation,0.028148470511161195,148
damages,0.028041416843341656,148
opinions,0.02801361679712186,148
purposes,0.027987714547748926,149
degrees,0.027834152059710304,148
searching,0.027805568537441483,148
resiliency,0.027731214256800033,87
deployments,0.02768925266129633,85
startups,0.027637279985898804,81
cpabe,0.027624063144494445,148
layout,0.027585797015826145,148
compromise,0.027528322790768684,87
java,0.027482708450028922,148
abe,0.02746071484355979,148
nfts,0.027423667302865388,147
talent,0.02740188582089287,79
circumstances,0.027376632068221655,95
direction,0.027330418495803456,152
languages,0.027311022794971333,87
prone,0.027212591916229004,148
card,0.027148121365709973,84
primitive,0.02711911077172196,79
prosumers,0.02706116491907422,81
nft,0.02700155328700393,147
compliance,0.026982194477096367,81
accessibility,0.026889947345510118,148
optimizations,0.02688387918643168,91
operability,0.02688387918643168,91
philosophy,0.02688387918643168,91
mainstream,0.02688387918643168,91
figures,0.02688387918643168,91
metering,0.02682819072873729,91
theme,0.02682819072873729,91
drones,0.02682819072873729,91
authorization,0.026796791496176642,81
constructions,0.026794530430491594,91
year,0.026788468983834118,79
grids,0.02673239581303364,147
mcdm,0.02668377043884133,148
firm,0.026664515341580975,79
sgx,0.026664515341580975,79
impossibility,0.026664515341580975,79
microsoft,0.026664515341580975,79
manipulation,0.026640501835272497,79
merkle,0.02661662953273803,148
survival,0.026616623881699258,148
hackers,0.026592144651749347,147
iomt,0.026519930999974742,148
translation,0.026513808412252475,79
deals,0.026513808412252475,79
mapping,0.026513808412252475,79
setting,0.02650484839357255,70
bft,0.026486456092405533,89
push,0.026486456092405533,89
approval,0.026486456092405533,89
comprehension,0.026486456092405533,89
benchmarking,0.026486456092405533,89
sensing,0.026476683811842035,87
portfolios,0.026396689939058235,89
ease,0.026396689939058235,89
ghost,0.026396689939058235,89
permissionless,0.026363120083672153,79
course,0.026346180192982828,153
dispersion,0.026310547562692067,89
panels,0.026310547562692067,89
creativity,0.026310547562692067,89
investments,0.026310547562692067,89
worker,0.026310547562692067,89
intellectual,0.026310547562692067,89
leakages,0.026310547562692067,89
borders,0.026310547562692067,89
swarms,0.026310547562692067,89
plans,0.026310547562692067,89
topologies,0.026310547562692067,89
insurtech,0.026310547562692067,89
skill,0.026310547562692067,89
testbed,0.026310547562692067,89
auctions,0.026310547562692067,89
tweets,0.026310547562692067,89
permissioned,0.026310547562692067,89
quorum,0.026310547562692067,89
campus,0.026310547562692067,89
outperforms,0.026310547562692067,89
diversification,0.026310547562692067,89
wellbeing,0.026310547562692067,89
preserving,0.026310547562692067,89
pareto,0.026310547562692067,89
connect,0.026310547562692067,89
contributors,0.026310547562692067,89
searches,0.026310547562692067,89
analyst,0.026310547562692067,89
slices,0.026310547562692067,89
minutes,0.026310547562692067,89
ec,0.026310547562692067,89
procurement,0.02630809175354663,148
station,0.026302376744662882,95
member,0.02630013796944003,89
descriptions,0.026214034063226484,89
consist,0.026214034063226484,89
blind,0.026214034063226484,89
learners,0.026214034063226484,89
middleware,0.026206698865893007,93
doubt,0.026168565735963968,93
digitization,0.0261304710410827,153
breach,0.026124307857276683,89
victim,0.026124307857276683,89
investor,0.02607156546513142,59
fhe,0.02607156546513142,59
dag,0.02607156546513142,59
surge,0.02607156546513142,59
suffers,0.02607156546513142,59
match,0.02607156546513142,59
good,0.02607156546513142,59
correspondence,0.02607156546513142,59
examination,0.02607156546513142,59
lots,0.02607156546513142,59
capture,0.02607156546513142,59
holders,0.02607156546513142,59
matter,0.02607156546513142,59
endorsement,0.02607156546513142,59
total,0.02607156546513142,59
multiplication,0.02607156546513142,59
withholding,0.02607156546513142,59
item,0.02607156546513142,59
keyword,0.02607156546513142,59
authorship,0.02607156546513142,59
beacon,0.02607156546513142,59
honest,0.02607156546513142,59
stepwise,0.02607156546513142,59
varies,0.02607156546513142,59
forward,0.02607156546513142,59
prototypes,0.02607156546513142,59
package,0.02607156546513142,59
multiple,0.02607156546513142,59
timing,0.02607156546513142,59
license,0.02607156546513142,59
botnet,0.02607156546513142,59
protect,0.02607156546513142,59
fingerprint,0.02607156546513142,59
households,0.02607156546513142,59
indexing,0.02607156546513142,59
offer,0.02607156546513142,59
abstraction,0.02607156546513142,59
sort,0.02607156546513142,59
master,0.02607156546513142,59
eeg,0.02607156546513142,59
diagram,0.02607156546513142,59
month,0.02607156546513142,59
anomalies,0.02607156546513142,59
attentions,0.02607156546513142,59
brand,0.02607156546513142,59
partition,0.02607156546513142,59
privilege,0.02607156546513142,59
piece,0.02607156546513142,59
hisher,0.02607156546513142,59
something,0.02607156546513142,59
billing,0.02607156546513142,59
disruption,0.02607156546513142,59
productivity,0.02607156546513142,59
piracy,0.02607156546513142,59
intersection,0.02607156546513142,59
endtoend,0.02607156546513142,59
interview,0.02607156546513142,59
desire,0.02607156546513142,59
scientists,0.02607156546513142,59
novelties,0.02607156546513142,59
note,0.02607156546513142,59
receipt,0.02607156546513142,59
dynamic,0.02607156546513142,59
isolation,0.02607156546513142,59
sea,0.02607156546513142,59
determinants,0.02607156546513142,59
momentum,0.02607156546513142,59
biometrics,0.02607156546513142,59
batches,0.02607156546513142,59
arrays,0.02607156546513142,59
facebook,0.02607156546513142,59
recipients,0.02607156546513142,59
sound,0.02607156546513142,59
stream,0.02607156546513142,59
paris,0.02607156546513142,59
discussions,0.02606917496142882,84
assistance,0.026066320250230264,153
themes,0.02603880731109544,153
ballot,0.02603820391845613,89
camera,0.02603820391845613,89
propositions,0.02603820391845613,89
testnet,0.02603820391845613,89
motivations,0.02603820391845613,89
global,0.02603820391845613,89
july,0.02603820391845613,89
suppliers,0.02603820391845613,89
resilient,0.02603820391845613,89
intermediation,0.02603820391845613,89
certificates,0.025944953196842844,81
implication,0.02594186020136175,89
using,0.025914731291903127,59
savings,0.025896681536678293,86
everyone,0.025896681536678293,86
remote,0.025896681536678293,86
european,0.025893070711934453,90
elections,0.0258576416378363,153
views,0.02585217388952552,89
tourism,0.025834640476848848,153
journals,0.025830913673300735,153
eu,0.025801533586696623,59
icos,0.025768105116744877,153
perception,0.025766108336842865,89
r3,0.025766108336842865,89
retailers,0.025743872471990087,148
operating,0.02571550580508016,81
outbreak,0.025693979489418754,153
subject,0.02568033798365649,153
transformations,0.025669934005871815,89
virtualization,0.025669934005871815,89
copyrights,0.02565506976652156,86
nontampering,0.02565506976652156,86
africa,0.02565506976652156,86
ministry,0.02565506976652156,86
manufacture,0.02565506976652156,86
intrusions,0.02565506976652156,86
medicines,0.02565506976652156,86
architects,0.02565506976652156,86
irreversibility,0.02565506976652156,86
pitfalls,0.02565506976652156,86
animals,0.02565506976652156,86
fingerprints,0.02565506976652156,86
consumes,0.02565506976652156,86
inquiry,0.02565506976652156,86
lab,0.02565506976652156,86
housing,0.02565506976652156,86
running,0.02565506976652156,86
excellence,0.02565506976652156,86
mit,0.02565506976652156,86
tcp,0.02565506976652156,86
donation,0.02565506976652156,86
peculiarities,0.02565506976652156,86
bss,0.02565506976652156,86
powers,0.02565506976652156,86
enhances,0.02565506976652156,86
enablers,0.02565506976652156,86
tiers,0.02565506976652156,86
qualities,0.02565506976652156,86
experimental,0.02565506976652156,86
photovoltaic,0.02565506976652156,86
tier,0.02565506976652156,86
margins,0.02565506976652156,86
verifiers,0.02565506976652156,86
dnn,0.02565506976652156,86
estate,0.025597980732744257,153
coronavirus,0.025579876225382155,148
welfare,0.02557460116108253,148
disintermediation,0.025557574509383577,153
deal,0.02554478896004348,153
segmentation,0.02544936040487238,153
border,0.025444070605515706,153
checking,0.025427739603213838,95
twitter,0.02539825497730859,89
brazil,0.025368637459725556,97
collaborate,0.025368637459725556,97
facilitate,0.025368637459725556,97
sciences,0.025353503085683068,153
rounds,0.025345636894977458,153
profit,0.025343606876405574,79
advancements,0.02533403582206958,59
trustless,0.025326306457017795,59
ehrs,0.025306061793145054,153
indicators,0.025297123465869476,150
age,0.025257761837710124,153
leader,0.025251458703449827,81
rescue,0.025207456558832705,153
campaign,0.025202032172169167,153
policymakers,0.0251827339051727,59
trajectory,0.025179720730872227,153
asia,0.025177132046494893,153
utxo,0.02517373085455005,153
gdp,0.02516895843967971,153
opaque,0.025162691764794336,153
object,0.025156485485135386,147
delphi,0.025138466134325348,153
hidden,0.025136675028757438,153
tokenization,0.025125661840003758,153
corresponding,0.025122613343118976,153
persistence,0.0251171414982561,153
ar,0.025109658489890663,153
vaccine,0.025108164657013262,153
saving,0.02510790496571479,153
complications,0.025105674587330443,153
revolutions,0.025104709702653914,153
hospitals,0.02510430973760758,147
north,0.0251009390915086,153
customs,0.02509450619320043,153
infringement,0.025089241940165857,153
paradigms,0.025074482341026876,153
scopus,0.0250705771864251,153
etherscan,0.025069879801562073,153
exercises,0.025068804839271014,97
uniswap,0.025066382556733467,153
knn,0.025063418497164713,153
knearest,0.025059928414270616,153
multitude,0.025055757285570225,153
bureaucracy,0.025055000586387148,153
wos,0.025051181843600195,153
abundance,0.02505090062279699,153
augmented,0.02504822514842178,153
exploits,0.025026858085042243,153
mhealth,0.025010459472377903,153
multivariate,0.025007587571096734,153
uavs,0.02500559970765023,153
whitepaper,0.02500295583798284,153
grant,0.024983583039213438,153
vosviewer,0.024983114675717035,153
highfrequency,0.024980307943160987,153
reform,0.024979767013072512,88
enterprise,0.02497241151181168,81
determinant,0.024962164699343422,153
parity,0.02495323458351211,86
offline,0.02495323458351211,86
modern,0.02495323458351211,86
startup,0.02495323458351211,86
innovators,0.024946372478562902,153
patents,0.024944316319810967,153
agencies,0.02493234726681052,91
capable,0.024916940237714142,153
outcome,0.024905737315246996,153
iran,0.02489329408236429,153
scholars,0.024892159808604222,147
functionalities,0.024885282993887075,90
deep,0.02485339334278523,148
departments,0.024825342398831825,153
dt,0.02482168947057567,153
face,0.02480506635205468,153
reality,0.024792045976673362,149
tolerant,0.02475795698248933,89
agile,0.0247125221649208,86
greedy,0.0247125221649208,86
actor,0.0247125221649208,86
chances,0.0247125221649208,86
apis,0.0247125221649208,86
cuttingedge,0.0247125221649208,86
becomes,0.0247125221649208,86
student,0.0247125221649208,86
items,0.0247125221649208,86
heart,0.024683392421538435,153
band,0.024676017260365845,89
bt,0.024640598833602825,153
tamperproof,0.024602767561206194,153
touch,0.0245973866537305,89
lora,0.0245973866537305,89
travel,0.0245973866537305,89
dissemination,0.0245973866537305,89
emergencies,0.024593708013480396,153
timestamps,0.02458945660113289,89
medical,0.024589085352218876,148
pandemics,0.024588452532728254,153
employment,0.024574630546125714,148
uk,0.024556334787030863,153
hype,0.024496542808457086,153
exists,0.02447289651925183,97
respond,0.024453291394577796,153
bodies,0.024437870741366375,86
illicit,0.024437870741366375,86
clinics,0.024437870741366375,86
summary,0.024437870741366375,86
ms,0.024372034259934318,153
malware,0.024337303915986833,87
workshop,0.024337303915986833,87
bibliometric,0.02431091455617509,153
difficulties,0.024202865035104475,152
kb,0.02418666623445451,153
inputs,0.02414583284074971,59
articles,0.024129806795429847,153
visibility,0.024103489421810155,89
ahp,0.02405302946281492,153
egovernment,0.024023010982133552,90
sla,0.02401176357087698,90
merits,0.02401176357087698,90
diligence,0.024002682828939383,153
ehealth,0.02396788300431158,93
pollution,0.02396465979663368,148
satisfaction,0.023902987433487396,148
lending,0.02386945358480339,92
conduct,0.023862229081608854,149
emerging,0.023856820953126863,89
outlook,0.023856820953126863,89
practicability,0.02383140534576708,153
goods,0.023788846617974528,70
precision,0.023786162698546488,153
managing,0.02377912502911544,97
nothing,0.023777320271971353,86
conflicts,0.023777320271971353,86
frame,0.02376419469018309,88
artists,0.02375486670770131,97
workings,0.023739494355886608,92
trail,0.02373787301033424,92
compromises,0.02373787301033424,92
limitationsimplications,0.023710843648877367,153
executives,0.023693717144972797,90
disciplines,0.023693717144972797,90
neighbor,0.023688688170141605,153
south,0.023649981354927876,86
nation,0.023649981354927876,86
classes,0.02357526131565701,148
judgments,0.023544117553113406,88
manuscript,0.023544117553113406,88
containers,0.023544117553113406,88
versatility,0.023544117553113406,88
shipment,0.023544117553113406,88
crises,0.02354002971996873,97
etc,0.023462949579964913,89
quest,0.02342845713224386,70
century,0.02342845713224386,70
latencies,0.02342845713224386,70
repository,0.02342845713224386,70
puzzles,0.02342845713224386,70
popularization,0.02342845713224386,70
boolean,0.02342845713224386,70
crime,0.023309460652210012,87
social,0.023265384217989793,88
repositories,0.023265384217989793,88
stakeholder,0.023241081124048425,153
auditability,0.02317624922278959,146
queries,0.023119192685544084,153
trials,0.023089328267879572,88
prevalence,0.023088828584318592,147
equipment,0.023081551904856102,149
rationality,0.023045551607962643,88
proxy,0.023045551607962643,88
worldwide,0.023035760246391944,153
coalition,0.023002834705573086,89
interests,0.02298838945701281,81
workloads,0.022970781325298305,86
auction,0.02294000063171901,79
producers,0.022936326739852436,153
burden,0.022865246301752882,148
micropayments,0.02285740609940707,86
virus,0.022812301013906078,148
suite,0.02280913552927187,97
reasoning,0.02279520230752029,90
defects,0.022775643280356285,146
facets,0.022743584350141833,95
thanks,0.02274136805481701,86
options,0.022711843625432934,153
escrow,0.02270830961237391,146
intention,0.02268118538220961,149
ders,0.022675220433839603,97
reservation,0.022670970132048742,95
ecc,0.022662798300714947,95
circuit,0.022662798300714947,95
manufacturer,0.022628293826573647,148
infrastructures,0.022609110431507123,93
positives,0.0225820107231213,95
sovereign,0.0225820107231213,95
italy,0.0225820107231213,95
genomics,0.0225820107231213,95
execute,0.0225820107231213,95
patches,0.0225820107231213,95
pakistan,0.0225820107231213,95
academy,0.0225820107231213,95
leads,0.0225820107231213,95
characters,0.0225820107231213,95
identifiers,0.022576293187136907,95
option,0.022553892559188986,70
gains,0.022537181179843335,86
institute,0.022518148620787236,92
recipient,0.022496286662159613,95
entrance,0.022496286662159613,95
xml,0.022496286662159613,95
delivers,0.022416278652928116,95
seeds,0.022416278652928116,95
imaging,0.022416278652928116,95
windows,0.022416278652928116,95
mutation,0.02235242465877075,153
wake,0.022343039949338395,95
citation,0.02233503130186563,95
un,0.02233503130186563,95
audits,0.02233503130186563,95
rf,0.02228308631764669,153
agriculture,0.022258854498841286,86
forwarding,0.022257295090694545,95
plenty,0.022255780720825572,95
formats,0.022255780720825572,95
host,0.022255780720825572,95
usecase,0.022255780720825572,95
india,0.022112957806204977,95
shortage,0.022100267964160557,95
agility,0.022065466321693126,86
central,0.02205258048669778,96
forest,0.02205126763447202,153
thoughts,0.022027305613426373,95
specialists,0.021949507516623803,95
ico,0.021848506166527202,96
basics,0.021840265796851596,98
pbft,0.021821464117807703,147
cons,0.021816684099765074,95
proposition,0.02180328129903641,95
inability,0.021776952436786987,153
administrator,0.0217468919416065,95
configurations,0.02174255262256657,86
positioning,0.02166138483777834,95
behalf,0.021658926575903292,95
visions,0.021645163450059374,97
facilitates,0.02155730111806438,153
categorization,0.021553087435587075,95
keywords,0.021542042390161907,148
motivation,0.02152327738983792,86
combinations,0.021506640819805096,93
argument,0.021493219298851854,93
vpp,0.02147245991496038,95
submission,0.02147245991496038,95
incident,0.021459945943460138,93
iotblockchain,0.02141601629240868,147
syntax,0.02141584687190009,98
mortality,0.021386459743706208,147
backward,0.02137493887059556,147
train,0.02137301987351806,147
suitability,0.021369822061117837,95
vms,0.021366544451197022,93
division,0.021366544451197022,93
cornerstone,0.021366544451197022,93
jurisdictions,0.021366544451197022,93
botiot,0.021326165719972572,147
therefore,0.021322517501626254,147
practitioners,0.021314324176066164,79
tpas,0.021305692225382367,147
pillar,0.021303005952941507,147
tendency,0.021248006447838128,95
workers,0.021203449024094965,146
household,0.02118420419123823,147
ciphertext,0.021150551388971196,148
limits,0.021133493547822776,97
thing,0.021130532281059225,91
frames,0.021109944260298285,147
potentialities,0.021109036634256197,89
vrf,0.02110816660563712,147
depth,0.021046646078530108,96
prior,0.0210371375785577,147
gradient,0.021024225666414736,95
logarithm,0.020944505633766923,89
board,0.020944505633766923,89
enhance,0.020944505633766923,89
signal,0.020944505633766923,89
download,0.020941701072050633,146
publicprivate,0.020859026931993575,147
hospital,0.020852482656063043,153
retrieval,0.020820190793795657,149
pros,0.020710504234080558,95
play,0.020692571173598972,89
engines,0.02069249832495622,147
speedup,0.020677064483832417,146
javascript,0.02065943063539075,95
contractors,0.020584812223016273,147
interdependencies,0.020488008008559454,146
credential,0.020479155729147287,147
pricing,0.020395526901312938,92
symmetric,0.020395353234385988,147
fruit,0.02034846159710785,147
music,0.020343467065602205,97
routing,0.02033875627230743,99
coordination,0.020241761822778814,76
democratization,0.020226166614318575,147
advance,0.02021627810134585,97
docker,0.020214091951042457,92
botnets,0.020194401262542416,87
modernization,0.020194401262542416,87
pipeline,0.020194401262542416,87
nutrition,0.020192581566423243,147
interplanetary,0.02018830932441159,153
avoidance,0.02017730927626455,147
microgrids,0.0201507237509138,148
offerings,0.020073645156640074,96
id,0.020070369982497522,89
driver,0.020064369921620914,92
restriction,0.02001471313581065,146
ethers,0.01996287347089563,147
utility,0.019955490071005378,149
senders,0.019907023778884276,87
cards,0.019907023778884276,87
impersonation,0.019907023778884276,87
disasters,0.019907023778884276,87
validating,0.019907023778884276,87
accelerators,0.019907023778884276,87
headers,0.019907023778884276,87
machinery,0.019907023778884276,87
navigation,0.019907023778884276,87
sdk,0.019907023778884276,87
usages,0.019907023778884276,87
cia,0.019907023778884276,87
thought,0.019907023778884276,87
locality,0.019907023778884276,87
usecases,0.019907023778884276,87
eth,0.019907023778884276,87
scs,0.019907023778884276,87
proposes,0.019907023778884276,87
chameleon,0.019907023778884276,87
pop,0.019907023778884276,87
tor,0.019907023778884276,87
receivers,0.019907023778884276,87
officials,0.019907023778884276,87
yield,0.019907023778884276,87
ac,0.019907023778884276,87
slas,0.019907023778884276,87
documentation,0.019907023778884276,87
safer,0.019907023778884276,87
taint,0.019907023778884276,87
indoor,0.019907023778884276,87
artefacts,0.019907023778884276,87
acceleration,0.019907023778884276,87
counterfeits,0.019907023778884276,87
poster,0.019907023778884276,87
iteration,0.019907023778884276,87
descriptor,0.019907023778884276,87
telecommunications,0.019907023778884276,87
zksnarks,0.019907023778884276,87
metamodel,0.019907023778884276,87
autonomous,0.019907023778884276,87
soa,0.019907023778884276,87
udp,0.019907023778884276,87
forums,0.019907023778884276,87
driven,0.019907023778884276,87
well,0.019907023778884276,87
boom,0.019867907020989704,147
performances,0.01983303193494248,96
